Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-09 00:00:00-05:00,30.030000686645508,31.030000686645508,29.549999237060547,30.15999984741211,27159800,0.0,0.0
2026-01-12 00:00:00-05:00,29.93000030517578,30.540000915527344,29.770000457763672,30.1200008392334,24840600,0.0,0.0
2026-01-13 00:00:00-05:00,29.889999389648438,29.889999389648438,27.799999237060547,28.600000381469727,52519700,0.0,0.0
2026-01-14 00:00:00-05:00,28.260000228881836,28.760000228881836,27.75,28.270000457763672,25019200,0.0,0.0
2026-01-15 00:00:00-05:00,28.709999084472656,29.860000610351562,28.56999969482422,29.420000076293945,33266300,0.0,0.0
2026-01-16 00:00:00-05:00,29.719999313354492,32.97999954223633,29.600000381469727,32.63999938964844,79038200,0.0,0.0
2026-01-20 00:00:00-05:00,31.209999084472656,31.729999542236328,30.219999313354492,31.40999984741211,39742100,0.0,0.0
2026-01-21 00:00:00-05:00,31.65999984741211,32.68000030517578,30.959999084472656,32.2400016784668,37885100,0.0,0.0
2026-01-22 00:00:00-05:00,33.0,33.4900016784668,32.369998931884766,32.45000076293945,29917800,0.0,0.0
2026-01-23 00:00:00-05:00,33.54999923706055,33.63999938964844,31.329999923706055,31.700000762939453,34482400,0.0,0.0
2026-01-26 00:00:00-05:00,31.479999542236328,31.549999237060547,30.65999984741211,30.799999237060547,19400400,0.0,0.0
2026-01-27 00:00:00-05:00,30.829999923706055,31.290000915527344,29.899999618530273,31.200000762939453,20774600,0.0,0.0
2026-01-28 00:00:00-05:00,31.59000015258789,32.33000183105469,30.969999313354492,31.209999084472656,24239900,0.0,0.0
2026-01-29 00:00:00-05:00,30.719999313354492,30.760000228881836,29.139999389648438,30.1200008392334,28135500,0.0,0.0
2026-01-30 00:00:00-05:00,30.190000534057617,30.3700008392334,28.899999618530273,29.110000610351562,24089600,0.0,0.0
2026-02-02 00:00:00-05:00,29.030000686645508,30.959999084472656,28.799999237060547,29.709999084472656,26817000,0.0,0.0
2026-02-03 00:00:00-05:00,30.0,30.170000076293945,28.639999389648438,29.670000076293945,42513900,0.0,0.0
2026-02-04 00:00:00-05:00,32.95000076293945,34.939998626708984,31.700000762939453,33.7599983215332,115558200,0.0,0.0
2026-02-05 00:00:00-05:00,33.02000045776367,33.4900016784668,29.3700008392334,30.850000381469727,60314000,0.0,0.0
2026-02-06 00:00:00-05:00,31.84000015258789,34.70000076293945,31.219999313354492,34.380001068115234,49165100,0.0,0.0
